gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Vrai_Churn,Prediction_IA_Churn
Female,0,True,False,68,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,91.7,6424.7,False,0
Female,0,True,True,41,False,No phone service,DSL,Yes,No,Yes,No,No,No,One year,False,Credit card (automatic),35.4,1412.4,False,0
Male,0,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Electronic check,90.35,6325.25,False,0
Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.95,20.95,False,1
Female,0,True,True,40,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,50.85,2036.55,False,0
Female,0,False,False,50,False,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),39.7,1932.75,False,0
Male,0,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.1,69.1,True,1
Female,0,True,False,51,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.5,1281.25,False,0
Female,1,False,False,20,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,81.45,1671.6,False,1
Female,0,False,False,1,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,53.55,53.55,True,1
Male,0,False,False,68,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,False,Bank transfer (automatic),101.35,7110.75,False,0
Female,0,True,True,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),21.1,490.65,False,0
Male,0,True,True,40,True,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,74.55,3015.75,False,0
Female,0,True,True,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.8,229.6,True,0
Female,1,False,False,4,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,80.25,303.7,False,1
Female,0,False,False,10,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),81.0,818.05,True,1
Male,0,False,False,4,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,29.65,118.5,True,1
Female,0,True,True,41,True,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,False,Electronic check,78.45,3126.45,False,0
Male,1,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),114.95,8196.4,False,0
Female,0,True,False,70,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.8,1397.65,False,0
Female,0,False,False,12,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,84.6,1017.35,False,1
Male,0,True,True,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.45,86.05,False,0
Male,0,True,False,64,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,73.55,4764,False,0
Male,0,False,False,9,False,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),34.7,296.1,True,1
Male,0,False,False,55,True,No,DSL,No,Yes,No,Yes,No,Yes,One year,True,Electronic check,64.2,3627.3,False,0
Male,0,True,False,10,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.3,738.2,True,1
Male,0,False,False,60,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Bank transfer (automatic),39.6,2424.5,False,0
Female,0,False,False,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.4,289.3,True,0
Male,0,False,False,1,True,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Mailed check,60.1,60.1,True,1
Female,1,False,False,49,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,True,Bank transfer (automatic),89.85,4287.2,False,0
Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.2,20.2,False,1
Male,0,False,True,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,44.4,44.4,True,1
Female,1,True,False,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,113.65,7714.65,False,0
Male,0,True,False,35,True,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,False,Mailed check,61.0,2130.45,False,0
Female,0,True,False,21,False,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,28.5,629.35,False,0
Female,0,True,True,50,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.55,1070.25,False,0
Male,1,True,False,67,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),83.85,5588.8,False,0
Female,0,True,True,56,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.05,1090.1,False,0
Female,0,True,False,46,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,53.1,2459.8,False,0
Male,0,False,False,11,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,74.95,815.5,True,1
Female,0,False,False,50,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.35,1033,False,0
Female,0,False,False,1,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,79.15,79.15,False,1
Female,0,True,False,58,True,Yes,DSL,No,Yes,No,Yes,No,No,Two year,True,Credit card (automatic),59.9,3505.1,False,0
Male,0,False,True,19,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),24.1,439.2,False,0
Male,0,True,True,64,True,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,False,Bank transfer (automatic),93.4,5822.3,False,0
Male,0,True,True,12,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,49.2,571.15,False,1
Female,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,18.85,18.85,False,0
Male,0,False,False,42,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,True,Electronic check,99.0,4298.45,False,0
Male,0,False,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.45,70.45,True,1
Female,0,True,True,54,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),104.1,5645.8,False,1
Male,0,False,False,29,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.8,572.2,False,0
Male,0,True,True,60,True,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),76.95,4543.95,False,0
Male,0,True,False,70,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),74.8,5315.8,False,0
Male,0,True,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,80.55,80.55,True,1
Male,0,True,True,49,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Credit card (automatic),90.4,4494.65,False,0
Male,0,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,50.75,50.75,False,1
Female,0,False,False,11,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),79.0,929.3,False,1
Male,0,True,True,71,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),106.0,7723.7,True,0
Male,0,True,False,31,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,True,Credit card (automatic),90.55,2929.75,False,0
Male,0,False,False,3,True,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,69.35,191.35,True,1
Female,0,True,True,45,False,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,False,Bank transfer (automatic),51.0,2264.5,False,0
Female,1,False,False,2,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,75.45,158.4,True,1
Female,0,True,True,54,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),91.3,4965,False,0
Female,0,False,False,15,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),83.2,1130,False,1
Female,0,False,True,13,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Credit card (automatic),104.15,1299.1,False,1
Female,0,False,False,56,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),44.85,2564.95,False,1
Male,0,True,True,23,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,99.85,2331.3,True,1
Male,0,False,False,57,True,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),74.35,4317.35,False,0
Male,0,False,False,64,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.55,1240.15,False,0
Female,0,False,False,26,False,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,True,Credit card (automatic),44.45,1183.8,False,0
Male,0,False,False,45,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),100.85,4740,True,1
Male,0,False,False,54,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.65,1008.7,False,0
Male,0,False,False,2,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,False,Bank transfer (automatic),29.85,75.6,True,0
Male,0,False,False,17,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Mailed check,51.5,900.5,True,0
Male,0,False,False,10,True,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,False,Bank transfer (automatic),62.25,612.95,False,0
Female,0,True,False,53,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),108.95,5718.2,False,1
Male,0,False,False,33,True,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,True,Credit card (automatic),66.4,2245.4,False,0
Female,0,True,True,26,True,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,60.05,1616.15,True,0
Female,1,True,False,12,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Electronic check,98.1,1060.2,True,1
Female,0,False,False,60,True,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),80.55,4847.05,False,0
Male,0,False,False,63,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,False,Bank transfer (automatic),68.8,4111.35,False,0
Female,0,True,False,57,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,99.65,5497.05,False,0
Male,0,True,True,60,True,No,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Bank transfer (automatic),60.5,3694.45,False,0
Male,0,False,False,7,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,74.35,533.6,False,1
Female,0,True,False,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.05,1423.65,False,0
Female,0,False,False,17,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,94.4,1617.5,True,1
Female,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.9,19.9,True,1
Male,0,True,True,54,True,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,True,Electronic check,70.7,3770,False,0
Female,0,False,False,15,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,48.85,736.8,False,0
Male,0,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,50.7,50.7,False,1
Female,0,True,True,8,True,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,68.55,564.35,False,0
Female,1,False,False,66,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),80.45,5224.35,True,0
Male,1,False,False,20,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,84.35,1745.2,False,1
Female,1,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),89.55,6448.85,False,0
Male,0,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),46.6,87.9,False,1
Male,0,True,False,17,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),96.65,1588.25,False,1
Male,1,True,False,57,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,True,Electronic check,90.65,5199.8,False,0
Female,0,False,False,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,20.55,1343.4,False,0
Female,0,True,True,72,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Credit card (automatic),103.2,7362.9,False,0
Female,0,False,False,1,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,55.45,55.45,False,1
Female,0,False,True,39,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,False,Credit card (automatic),30.1,1131.3,True,0
Female,1,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,25.2,25.2,True,1
Female,0,True,True,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.4,198.1,False,0
Male,0,False,False,31,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,80.45,2429.1,False,1
Female,0,True,True,23,True,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,True,Mailed check,66.25,1533.8,False,0
Female,0,False,False,54,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,100.1,5440.9,True,1
Male,0,True,True,63,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),83.5,5435,False,0
Female,1,True,True,65,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,107.45,7047.5,False,1
Male,0,False,False,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),18.95,326.8,False,0
Female,0,False,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),108.05,7806.6,False,0
Male,1,False,False,33,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),24.9,847.8,False,0
Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,21.1,21.1,False,1
Female,0,True,True,17,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,False,Bank transfer (automatic),98.6,1704.95,True,0
Male,0,False,False,46,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),30.3,1380.1,True,0
Male,0,True,False,69,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),60.8,4263.4,False,0
Male,0,True,True,71,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),109.3,7782.85,False,0
Female,0,True,True,22,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Electronic check,83.3,1845.9,True,1
Female,0,True,True,61,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,99.15,6010.05,True,1
Female,0,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.45,19.45,True,0
Female,1,True,False,53,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,True,Electronic check,94.0,4871.45,False,0
Male,1,True,False,61,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,True,Bank transfer (automatic),85.55,5251.75,False,0
Male,0,True,True,7,True,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,False,Credit card (automatic),69.7,516.15,False,0
Male,0,False,True,15,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,91.0,1430.05,False,1
Male,0,False,False,66,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),25.45,1699.15,False,0
